epoch_type,n_start,n_end,length
SHOCK_FREE,45152,45171,20
SHOCK_FREE,45188,45207,20
SHOCK_FREE,45218,45255,38
SHOCK_FREE,45258,45297,40
SHOCK_FREE,45324,45345,22
SHOCK_FREE,45372,45399,28
SHOCK_FREE,45458,45497,40
SHOCK_FREE,45528,45569,42
SHOCK_FREE,45608,45627,20
SHOCK_FREE,45672,45717,46
SHOCK_FREE,45762,45801,40
SHOCK_FREE,45812,45887,76
SHOCK_FREE,45938,45999,62
SHOCK_FREE,46010,46029,20
SHOCK_FREE,46032,46061,30
SHOCK_FREE,46064,46115,52
SHOCK_FREE,46130,46155,26
SHOCK_FREE,46178,46199,22
SHOCK_FREE,46260,46295,36
SHOCK_FREE,46298,46329,32
SHOCK_FREE,46374,46419,46
SHOCK_FREE,46434,46461,28
SHOCK_FREE,46482,46511,30
SHOCK_FREE,46578,46607,30
SHOCK_FREE,46610,46635,26
SHOCK_FREE,46638,46691,54
SHOCK_FREE,46694,46727,34
SHOCK_FREE,46730,46761,32
SHOCK_FREE,46764,46787,24
SHOCK_FREE,46800,46841,42
SHOCK_FREE,46860,46881,22
SHOCK_FREE,46884,46907,24
SHOCK_FREE,46940,46959,20
SHOCK_FREE,46980,47009,30
SHOCK_FREE,47030,47051,22
SHOCK_FREE,47084,47151,68
SHOCK_FREE,47168,47195,28
SHOCK_FREE,47198,47225,28
SHOCK_FREE,47240,47259,20
SHOCK_FREE,47264,47319,56
SHOCK_FREE,47322,47345,24
SHOCK_FREE,47348,47369,22
SHOCK_FREE,47372,47391,20
SHOCK_FREE,47402,47421,20
SHOCK_FREE,47424,47475,52
SHOCK_FREE,47504,47537,34
SHOCK_FREE,47540,47559,20
SHOCK_FREE,47574,47601,28
SHOCK_FREE,47628,47667,40
SHOCK_FREE,47690,47729,40
SHOCK_FREE,47732,47757,26
SHOCK_FREE,47760,47781,22
SHOCK_FREE,47784,47811,28
SHOCK_FREE,47814,47847,34
SHOCK_FREE,47868,47889,22
SHOCK_FREE,47898,47919,22
SHOCK_FREE,47960,47985,26
SHOCK_FREE,48008,48041,34
SHOCK_FREE,48044,48065,22
SHOCK_FREE,48078,48099,22
SHOCK_FREE,48108,48131,24
SHOCK_FREE,48152,48171,20
SHOCK_FREE,48174,48197,24
SHOCK_FREE,48200,48231,32
SHOCK_FREE,48254,48281,28
SHOCK_FREE,48288,48317,30
SHOCK_FREE,48320,48359,40
SHOCK_FREE,48380,48401,22
SHOCK_FREE,48404,48425,22
SHOCK_FREE,48458,48491,34
SHOCK_FREE,48512,48549,38
SHOCK_FREE,48558,48611,54
SHOCK_FREE,48618,48639,22
SHOCK_FREE,48642,48681,40
SHOCK_FREE,48722,48741,20
SHOCK_FREE,48744,48789,46
SHOCK_FREE,48794,48825,32
SHOCK_FREE,48834,48861,28
SHOCK_FREE,48864,48897,34
SHOCK_FREE,48960,49049,90
SHOCK_FREE,49088,49109,22
SHOCK_FREE,49142,49161,20
SHOCK_FREE,49188,49217,30
SHOCK_FREE,49238,49301,64
SHOCK_FREE,49350,49371,22
SHOCK_FREE,49374,49395,22
SHOCK_FREE,49422,49445,24
SHOCK_FREE,49448,49469,22
SHOCK_FREE,49472,49499,28
SHOCK_FREE,49514,49539,26
SHOCK_FREE,49542,49571,30
SHOCK_FREE,49608,49647,40
SHOCK_FREE,49662,49715,54
SHOCK_FREE,49730,49767,38
SHOCK_FREE,49782,49811,30
SHOCK_FREE,49814,49847,34
SHOCK_FREE,49902,49947,46
SHOCK_FREE,49982,50039,58
SHOCK_FREE,50060,50079,20
SHOCK_FREE,50082,50105,24
SHOCK_FREE,50108,50135,28
SHOCK_FREE,50138,50159,22
SHOCK_FREE,50250,50277,28
SHOCK_FREE,50340,50379,40
SHOCK_FREE,50468,50507,40
SHOCK_FREE,50510,50535,26
SHOCK_FREE,50538,50561,24
SHOCK_FREE,50574,50619,46
SHOCK_FREE,50658,50679,22
SHOCK_FREE,50694,50717,24
SHOCK_FREE,50738,50757,20
SHOCK_FREE,50760,50795,36
SHOCK_FREE,50820,50849,30
SHOCK_FREE,50928,50957,30
SHOCK_FREE,50960,50985,26
SHOCK_FREE,50988,51011,24
SHOCK_FREE,51020,51047,28
SHOCK_FREE,51068,51087,20
SHOCK_FREE,51114,51141,28
SHOCK_FREE,51144,51171,28
SHOCK_FREE,51180,51209,30
SHOCK_FREE,51224,51249,26
SHOCK_FREE,51278,51351,74
SHOCK_FREE,51410,51461,52
SHOCK_FREE,51464,51521,58
SHOCK_FREE,51530,51585,56
SHOCK_FREE,51588,51615,28
SHOCK_FREE,51618,51639,22
SHOCK_FREE,51642,51669,28
SHOCK_FREE,51672,51701,30
SHOCK_FREE,51704,51741,38
SHOCK_FREE,51812,51845,34
SHOCK_FREE,51848,51915,68
SHOCK_FREE,52008,52031,24
SHOCK_FREE,52062,52091,30
SHOCK_FREE,52110,52209,100
SHOCK_FREE,52220,52241,22
SHOCK_FREE,52244,52269,26
SHOCK_FREE,52278,52301,24
SHOCK_FREE,52338,52371,34
SHOCK_FREE,52374,52395,22
SHOCK_FREE,52400,52425,26
SHOCK_FREE,52448,52467,20
SHOCK_FREE,52488,52521,34
SHOCK_FREE,52538,52595,58
SHOCK_FREE,52598,52619,22
SHOCK_FREE,52622,52641,20
SHOCK_FREE,52644,52679,36
SHOCK_FREE,52700,52727,28
SHOCK_FREE,52730,52751,22
SHOCK_FREE,52778,52821,44
SHOCK_FREE,52842,52889,48
SHOCK_FREE,52910,52937,28
SHOCK_FREE,52940,52959,20
SHOCK_FREE,52962,52991,30
SHOCK_FREE,52994,53031,38
SHOCK_FREE,53034,53057,24
SHOCK_FREE,53084,53109,26
SHOCK_FREE,53112,53165,54
SHOCK_FREE,53168,53201,34
SHOCK_FREE,53214,53235,22
SHOCK_FREE,53238,53291,54
SHOCK_FREE,53322,53355,34
SHOCK_FREE,53400,53459,60
SHOCK_FREE,53532,53577,46
SHOCK_FREE,53580,53661,82
SHOCK_FREE,53702,53739,38
SHOCK_FREE,53750,53801,52
SHOCK_FREE,53822,53861,40
SHOCK_FREE,53870,53927,58
SHOCK_FREE,53958,54005,48
SHOCK_FREE,54032,54051,20
SHOCK_FREE,54072,54105,34
SHOCK_FREE,54128,54147,20
SHOCK_FREE,54150,54197,48
SHOCK_FREE,54254,54287,34
SHOCK_FREE,54290,54335,46
SHOCK_FREE,54338,54387,50
SHOCK_FREE,54392,54461,70
SHOCK_FREE,54480,54555,76
SHOCK_FREE,54620,54639,20
SHOCK_FREE,54644,54681,38
SHOCK_FREE,54708,54729,22
SHOCK_FREE,54750,54791,42
SHOCK_FREE,54842,54861,20
SHOCK_FREE,54890,54911,22
SHOCK_FREE,54954,54989,36
SHOCK_FREE,55008,55029,22
SHOCK_FREE,55032,55065,34
SHOCK_FREE,55068,55089,22
SHOCK_FREE,55092,55121,30
SHOCK_FREE,55152,55181,30
SHOCK_FREE,55194,55245,52
SHOCK_FREE,55284,55325,42
SHOCK_FREE,55328,55355,28
SHOCK_FREE,55358,55377,20
SHOCK_FREE,55388,55407,20
SHOCK_FREE,55422,55479,58
SHOCK_FREE,55494,55517,24
SHOCK_FREE,55520,55541,22
SHOCK_FREE,55598,55667,70
SHOCK_FREE,55754,55857,104
SHOCK_FREE,55878,55917,40
SHOCK_FREE,55920,55959,40
SHOCK_FREE,55974,56009,36
SHOCK_FREE,56034,56057,24
SHOCK_FREE,56060,56135,76
SHOCK_FREE,56160,56189,30
SHOCK_FREE,56192,56211,20
SHOCK_FREE,56234,56255,22
SHOCK_FREE,56292,56315,24
SHOCK_FREE,56342,56361,20
SHOCK_FREE,56364,56385,22
SHOCK_FREE,56388,56427,40
SHOCK_FREE,56430,56459,30
SHOCK_FREE,56472,56547,76
SHOCK_FREE,56562,56585,24
SHOCK_FREE,56588,56651,64
SHOCK_FREE,56690,56721,32
SHOCK_FREE,56760,56787,28
SHOCK_FREE,56802,56837,36
SHOCK_FREE,56864,56885,22
SHOCK_FREE,56888,56937,50
SHOCK_FREE,56940,56975,36
SHOCK_FREE,56978,57005,28
SHOCK_FREE,57024,57047,24
SHOCK_FREE,57068,57119,52
SHOCK_FREE,57122,57149,28
SHOCK_FREE,57158,57179,22
SHOCK_FREE,57182,57225,44
SHOCK_FREE,57230,57261,32
SHOCK_FREE,57264,57287,24
SHOCK_FREE,57290,57309,20
SHOCK_FREE,57312,57351,40
SHOCK_FREE,57378,57399,22
SHOCK_FREE,57480,57507,28
SHOCK_FREE,57554,57579,26
SHOCK_FREE,57620,57641,22
SHOCK_FREE,57644,57669,26
SHOCK_FREE,57678,57719,42
SHOCK_FREE,57722,57765,44
SHOCK_FREE,57768,57819,52
SHOCK_FREE,57834,57885,52
SHOCK_FREE,57908,57927,20
SHOCK_FREE,57962,57987,26
SHOCK_FREE,57998,58031,34
SHOCK_FREE,58040,58079,40
SHOCK_FREE,58082,58101,20
SHOCK_FREE,58142,58179,38
SHOCK_FREE,58184,58239,56
SHOCK_FREE,58242,58275,34
SHOCK_FREE,58308,58337,30
SHOCK_FREE,58340,58379,40
SHOCK_FREE,58382,58431,50
SHOCK_FREE,58484,58515,32
SHOCK_FREE,58562,58605,44
SHOCK_FREE,58608,58635,28
SHOCK_FREE,58652,58695,44
SHOCK_FREE,58718,58737,20
SHOCK_FREE,58778,58799,22
SHOCK_FREE,58880,58949,70
SHOCK_FREE,58988,59025,38
SHOCK_FREE,59058,59097,40
SHOCK_FREE,59100,59151,52
SHOCK_FREE,59162,59199,38
SHOCK_FREE,59204,59229,26
SHOCK_FREE,59252,59285,34
SHOCK_FREE,59330,59399,70
SHOCK_FREE,59402,59427,26
SHOCK_FREE,59432,59459,28
SHOCK_FREE,59462,59501,40
SHOCK_FREE,59532,59567,36
SHOCK_FREE,59570,59595,26
SHOCK_FREE,59600,59621,22
SHOCK_FREE,59624,59675,52
SHOCK_FREE,59678,59699,22
SHOCK_FREE,59714,59747,34
SHOCK_FREE,59912,59931,20
SHOCK_FREE,59964,59985,22
SHOCK_FREE,59990,60021,32
SHOCK_FREE,60044,60077,34
SHOCK_FREE,60080,60117,38
SHOCK_FREE,60144,60185,42
SHOCK_FREE,60188,60225,38
SHOCK_FREE,60254,60321,68
SHOCK_FREE,60342,60369,28
SHOCK_FREE,60410,60431,22
SHOCK_FREE,60518,60545,28
SHOCK_FREE,60564,60651,88
SHOCK_FREE,60654,60689,36
SHOCK_FREE,60714,60749,36
SHOCK_FREE,60848,60881,34
SHOCK_FREE,60884,60939,56
SHOCK_FREE,60948,60987,40
SHOCK_FREE,61038,61061,24
SHOCK_FREE,61110,61131,22
SHOCK_FREE,61134,61175,42
SHOCK_FREE,61182,61205,24
SHOCK_FREE,61208,61245,38
SHOCK_FREE,61308,61335,28
SHOCK_FREE,61338,61365,28
SHOCK_FREE,61368,61421,54
SHOCK_FREE,61424,61497,74
SHOCK_FREE,61518,61547,30
SHOCK_FREE,61550,61571,22
SHOCK_FREE,61578,61599,22
SHOCK_FREE,61602,61637,36
SHOCK_FREE,61640,61659,20
SHOCK_FREE,61670,61695,26
SHOCK_FREE,61698,61737,40
SHOCK_FREE,61824,61847,24
SHOCK_FREE,61850,61887,38
SHOCK_FREE,61914,61935,22
SHOCK_FREE,61938,62007,70
SHOCK_FREE,62022,62057,36
SHOCK_FREE,62064,62105,42
SHOCK_FREE,62114,62157,44
SHOCK_FREE,62178,62237,60
SHOCK_FREE,62244,62265,22
SHOCK_FREE,62292,62315,24
SHOCK_FREE,62334,62355,22
SHOCK_FREE,62390,62409,20
SHOCK_FREE,62450,62469,20
SHOCK_FREE,62472,62517,46
SHOCK_FREE,62522,62549,28
SHOCK_FREE,62562,62591,30
SHOCK_FREE,62610,62661,52
SHOCK_FREE,62780,62805,26
SHOCK_FREE,62810,62829,20
SHOCK_FREE,62832,62855,24
SHOCK_FREE,62858,62877,20
SHOCK_FREE,62912,62939,28
SHOCK_FREE,62978,62997,20
SHOCK_FREE,63014,63045,32
SHOCK_FREE,63048,63069,22
SHOCK_FREE,63110,63137,28
SHOCK_FREE,63188,63219,32
SHOCK_FREE,63230,63267,38
SHOCK_FREE,63270,63291,22
SHOCK_FREE,63294,63339,46
SHOCK_FREE,63342,63371,30
SHOCK_FREE,63384,63405,22
SHOCK_FREE,63408,63429,22
SHOCK_FREE,63452,63489,38
SHOCK_FREE,63492,63521,30
SHOCK_FREE,63524,63549,26
SHOCK_FREE,63572,63617,46
SHOCK_FREE,63620,63651,32
SHOCK_FREE,63654,63729,76
SHOCK_FREE,63732,63755,24
SHOCK_FREE,63758,63785,28
SHOCK_FREE,63798,63825,28
SHOCK_FREE,63828,63849,22
SHOCK_FREE,63852,63879,28
SHOCK_FREE,63924,63959,36
SHOCK_FREE,63992,64019,28
SHOCK_FREE,64022,64067,46
SHOCK_FREE,64134,64157,24
SHOCK_FREE,64160,64211,52
SHOCK_FREE,64220,64239,20
SHOCK_FREE,64262,64287,26
SHOCK_FREE,64322,64347,26
SHOCK_FREE,64370,64395,26
SHOCK_FREE,64398,64457,60
SHOCK_FREE,64460,64485,26
SHOCK_FREE,64542,64635,94
SHOCK_FREE,64644,64679,36
SHOCK_FREE,64682,64701,20
SHOCK_FREE,64860,64911,52
SHOCK_FREE,64914,64941,28
SHOCK_FREE,64994,65015,22
SHOCK_FREE,65018,65039,22
SHOCK_FREE,65082,65135,54
SHOCK_FREE,65138,65199,62
SHOCK_FREE,65210,65235,26
SHOCK_FREE,65250,65279,30
SHOCK_FREE,65384,65409,26
SHOCK_FREE,65432,65457,26
SHOCK_FREE,65510,65559,50
SHOCK_FREE,65568,65589,22
SHOCK_FREE,65592,65619,28
SHOCK_FREE,65624,65667,44
SHOCK_FREE,65670,65691,22
SHOCK_FREE,65694,65769,76
SHOCK_FREE,65784,65859,76
SHOCK_FREE,65870,65891,22
SHOCK_FREE,65904,65937,34
SHOCK_FREE,65960,66005,46
SHOCK_FREE,66050,66095,46
SHOCK_FREE,66098,66125,28
SHOCK_FREE,66128,66149,22
SHOCK_FREE,66168,66201,34
SHOCK_FREE,66308,66329,22
SHOCK_FREE,66332,66387,56
SHOCK_FREE,66398,66419,22
SHOCK_FREE,66428,66501,74
SHOCK_FREE,66528,66549,22
SHOCK_FREE,66560,66579,20
SHOCK_FREE,66582,66609,28
SHOCK_FREE,66612,66639,28
SHOCK_FREE,66680,66717,38
SHOCK_FREE,66720,66755,36
SHOCK_FREE,66768,66797,30
SHOCK_FREE,66818,66837,20
SHOCK_FREE,66840,66885,46
SHOCK_FREE,66918,66965,48
SHOCK_FREE,66972,67007,36
SHOCK_FREE,67028,67061,34
SHOCK_FREE,67064,67085,22
SHOCK_FREE,67098,67145,48
SHOCK_FREE,67160,67235,76
SHOCK_FREE,67314,67355,42
SHOCK_FREE,67388,67421,34
SHOCK_FREE,67424,67469,46
SHOCK_FREE,67472,67511,40
SHOCK_FREE,67520,67589,70
SHOCK_FREE,67604,67635,32
SHOCK_FREE,67730,67797,68
SHOCK_FREE,67818,67839,22
SHOCK_FREE,67878,67907,30
SHOCK_FREE,67914,67971,58
SHOCK_FREE,67998,68019,22
SHOCK_FREE,68028,68081,54
SHOCK_FREE,68094,68127,34
SHOCK_FREE,68144,68175,32
SHOCK_FREE,68178,68201,24
SHOCK_FREE,68204,68247,44
SHOCK_FREE,68274,68295,22
SHOCK_FREE,68310,68357,48
SHOCK_FREE,68378,68399,22
SHOCK_FREE,68408,68439,32
SHOCK_FREE,68462,68501,40
SHOCK_FREE,68514,68555,42
SHOCK_FREE,68658,68679,22
SHOCK_FREE,68708,68751,44
SHOCK_FREE,68808,68867,60
SHOCK_FREE,68870,68909,40
SHOCK_FREE,68942,68981,40
SHOCK_FREE,69008,69051,44
SHOCK_FREE,69054,69075,22
SHOCK_FREE,69090,69129,40
SHOCK_FREE,69134,69167,34
SHOCK_FREE,69170,69209,40
SHOCK_FREE,69230,69267,38
SHOCK_FREE,69288,69317,30
SHOCK_FREE,69324,69351,28
SHOCK_FREE,69374,69449,76
SHOCK_FREE,69470,69525,56
SHOCK_FREE,69648,69677,30
SHOCK_FREE,69690,69719,30
SHOCK_FREE,69758,69789,32
SHOCK_FREE,69800,69839,40
SHOCK_FREE,69842,69867,26
SHOCK_FREE,69872,69911,40
SHOCK_FREE,69918,69945,28
SHOCK_FREE,69948,69971,24
SHOCK_FREE,69974,70025,52
SHOCK_FREE,70044,70071,28
SHOCK_FREE,70098,70209,112
SHOCK_FREE,70212,70245,34
SHOCK_FREE,70254,70281,28
SHOCK_FREE,70308,70331,24
SHOCK_FREE,70362,70385,24
SHOCK_FREE,70388,70407,20
SHOCK_FREE,70418,70491,74
SHOCK_FREE,70532,70577,46
SHOCK_FREE,70614,70689,76
SHOCK_FREE,70692,70721,30
SHOCK_FREE,70758,70785,28
SHOCK_FREE,70802,70829,28
SHOCK_FREE,70832,70857,26
SHOCK_FREE,70884,70931,48
SHOCK_FREE,70944,71031,88
SHOCK_FREE,71064,71085,22
SHOCK_FREE,71108,71129,22
SHOCK_FREE,71132,71171,40
SHOCK_FREE,71190,71217,28
SHOCK_FREE,71222,71241,20
SHOCK_FREE,71244,71271,28
SHOCK_FREE,71274,71295,22
SHOCK_FREE,71322,71369,48
SHOCK_FREE,71378,71429,52
SHOCK_FREE,71442,71499,58
SHOCK_FREE,71502,71529,28
SHOCK_FREE,71532,71555,24
SHOCK_FREE,71568,71607,40
SHOCK_FREE,71684,71747,64
SHOCK_FREE,71780,71801,22
SHOCK_FREE,71804,71829,26
SHOCK_FREE,71832,71855,24
SHOCK_FREE,71858,71921,64
SHOCK_FREE,71924,71957,34
SHOCK_FREE,72012,72039,28
SHOCK_FREE,72050,72069,20
SHOCK_FREE,72072,72155,84
SHOCK_FREE,72158,72177,20
SHOCK_FREE,72180,72201,22
SHOCK_FREE,72218,72261,44
SHOCK_FREE,72264,72297,34
SHOCK_FREE,72440,72461,22
SHOCK_FREE,72464,72485,22
SHOCK_FREE,72518,72561,44
SHOCK_FREE,72630,72657,28
SHOCK_FREE,72660,72689,30
SHOCK_FREE,72698,72729,32
SHOCK_FREE,72732,72771,40
SHOCK_FREE,72792,72827,36
SHOCK_FREE,72852,72897,46
SHOCK_FREE,72900,72927,28
SHOCK_FREE,72930,72965,36
SHOCK_FREE,72984,73025,42
SHOCK_FREE,73034,73067,34
SHOCK_FREE,73124,73145,22
SHOCK_FREE,73160,73185,26
SHOCK_FREE,73290,73311,22
SHOCK_FREE,73320,73341,22
SHOCK_FREE,73392,73425,34
SHOCK_FREE,73442,73479,38
SHOCK_FREE,73500,73535,36
SHOCK_FREE,73544,73601,58
SHOCK_FREE,73658,73689,32
SHOCK_FREE,73692,73751,60
SHOCK_FREE,73818,73859,42
SHOCK_FREE,73862,73899,38
SHOCK_FREE,73950,73979,30
SHOCK_FREE,73994,74021,28
SHOCK_FREE,74034,74055,22
SHOCK_FREE,74058,74115,58
SHOCK_FREE,74118,74139,22
SHOCK_FREE,74142,74225,84
SHOCK_FREE,74238,74279,42
SHOCK_FREE,74304,74327,24
SHOCK_FREE,74352,74385,34
SHOCK_FREE,74388,74427,40
SHOCK_FREE,74492,74511,20
SHOCK_FREE,74564,74591,28
SHOCK_FREE,74640,74661,22
SHOCK_FREE,74672,74691,20
SHOCK_FREE,74694,74799,106
SHOCK_FREE,74814,74837,24
SHOCK_FREE,74840,74879,40
SHOCK_FREE,74882,74907,26
SHOCK_FREE,74910,74937,28
SHOCK_FREE,75008,75041,34
SHOCK_FREE,75044,75065,22
SHOCK_FREE,75092,75135,44
SHOCK_FREE,75152,75197,46
SHOCK_FREE,75204,75239,36
SHOCK_FREE,75242,75261,20
SHOCK_FREE,75360,75407,48
SHOCK_FREE,75474,75497,24
SHOCK_FREE,75500,75585,86
SHOCK_FREE,75590,75611,22
SHOCK_FREE,75614,75641,28
SHOCK_FREE,75644,75695,52
SHOCK_FREE,75698,75747,50
SHOCK_FREE,75764,75797,34
SHOCK_FREE,75800,75825,26
SHOCK_FREE,75864,75897,34
SHOCK_FREE,75918,75945,28
SHOCK_FREE,75954,76031,78
SHOCK_FREE,76052,76071,20
SHOCK_FREE,76074,76115,42
SHOCK_FREE,76128,76149,22
SHOCK_FREE,76218,76271,54
SHOCK_FREE,76278,76307,30
SHOCK_FREE,76340,76391,52
SHOCK_FREE,76410,76449,40
SHOCK_FREE,76460,76497,38
SHOCK_FREE,76502,76521,20
SHOCK_FREE,76530,76575,46
SHOCK_FREE,76592,76619,28
SHOCK_FREE,76640,76691,52
SHOCK_FREE,76730,76757,28
SHOCK_FREE,76760,76797,38
SHOCK_FREE,76808,76857,50
SHOCK_FREE,76898,76931,34
SHOCK_FREE,76934,76985,52
SHOCK_FREE,76988,77055,68
SHOCK_FREE,77060,77085,26
SHOCK_FREE,77150,77171,22
SHOCK_FREE,77184,77249,66
SHOCK_FREE,77252,77279,28
SHOCK_FREE,77282,77307,26
SHOCK_FREE,77322,77351,30
SHOCK_FREE,77354,77379,26
SHOCK_FREE,77462,77505,44
SHOCK_FREE,77508,77597,90
SHOCK_FREE,77604,77627,24
SHOCK_FREE,77630,77655,26
SHOCK_FREE,77684,77769,86
SHOCK_FREE,77790,77819,30
SHOCK_FREE,77852,77885,34
SHOCK_FREE,77898,77919,22
SHOCK_FREE,77990,78009,20
SHOCK_FREE,78120,78207,88
SHOCK_FREE,78228,78255,28
SHOCK_FREE,78264,78287,24
SHOCK_FREE,78314,78341,28
SHOCK_FREE,78410,78429,20
SHOCK_FREE,78432,78455,24
SHOCK_FREE,78474,78519,46
SHOCK_FREE,78522,78561,40
SHOCK_FREE,78630,78665,36
SHOCK_FREE,78672,78701,30
SHOCK_FREE,78770,78815,46
SHOCK_FREE,78818,78897,80
SHOCK_FREE,78900,78935,36
SHOCK_FREE,78974,78995,22
SHOCK_FREE,79004,79047,44
SHOCK_FREE,79128,79205,78
SHOCK_FREE,79244,79295,52
SHOCK_FREE,79308,79349,42
SHOCK_FREE,79382,79401,20
SHOCK_FREE,79404,79457,54
SHOCK_FREE,79530,79565,36
SHOCK_FREE,79568,79617,50
SHOCK_FREE,79644,79709,66
SHOCK_FREE,79800,79829,30
SHOCK_FREE,79832,79895,64
SHOCK_FREE,79932,79967,36
SHOCK_FREE,79970,79991,22
SHOCK_FREE,79994,80025,32
SHOCK_FREE,80034,80055,22
SHOCK_FREE,80058,80079,22
SHOCK_FREE,80138,80157,20
SHOCK_FREE,80160,80181,22
SHOCK_FREE,80220,80259,40
SHOCK_FREE,80262,80297,36
SHOCK_FREE,80304,80355,52
SHOCK_FREE,80372,80409,38
SHOCK_FREE,80420,80439,20
SHOCK_FREE,80468,80495,28
SHOCK_FREE,80520,80541,22
SHOCK_FREE,80552,80571,20
SHOCK_FREE,80610,80651,42
SHOCK_FREE,80660,80721,62
SHOCK_FREE,80742,80789,48
SHOCK_FREE,80792,80811,20
SHOCK_FREE,80868,80945,78
SHOCK_FREE,80958,80985,28
SHOCK_FREE,81008,81059,52
SHOCK_FREE,81092,81159,68
SHOCK_FREE,81162,81215,54
SHOCK_FREE,81218,81239,22
SHOCK_FREE,81272,81315,44
SHOCK_FREE,81338,81381,44
SHOCK_FREE,81428,81447,20
SHOCK_FREE,81504,81537,34
SHOCK_FREE,81542,81587,46
SHOCK_FREE,81608,81659,52
SHOCK_FREE,81662,81689,28
SHOCK_FREE,81722,81789,68
SHOCK_FREE,81804,81839,36
SHOCK_FREE,81864,81909,46
SHOCK_FREE,81912,81939,28
SHOCK_FREE,81942,81977,36
SHOCK_FREE,81998,82061,64
SHOCK_FREE,82112,82149,38
SHOCK_FREE,82170,82209,40
SHOCK_FREE,82212,82247,36
SHOCK_FREE,82254,82281,28
SHOCK_FREE,82284,82317,34
SHOCK_FREE,82344,82415,72
SHOCK_FREE,82428,82475,48
SHOCK_FREE,82478,82511,34
SHOCK_FREE,82520,82541,22
SHOCK_FREE,82544,82571,28
SHOCK_FREE,82598,82659,62
SHOCK_FREE,82682,82701,20
SHOCK_FREE,82718,82739,22
SHOCK_FREE,82752,82827,76
SHOCK_FREE,82830,82865,36
SHOCK_FREE,82880,82917,38
SHOCK_FREE,82968,82991,24
SHOCK_FREE,82994,83019,26
SHOCK_FREE,83030,83079,50
SHOCK_FREE,83082,83121,40
SHOCK_FREE,83198,83259,62
SHOCK_FREE,83262,83307,46
SHOCK_FREE,83334,83369,36
SHOCK_FREE,83412,83439,28
SHOCK_FREE,83442,83505,64
SHOCK_FREE,83540,83567,28
SHOCK_FREE,83570,83591,22
SHOCK_FREE,83594,83625,32
SHOCK_FREE,83660,83681,22
SHOCK_FREE,83780,83801,22
SHOCK_FREE,83822,83847,26
SHOCK_FREE,83852,83885,34
SHOCK_FREE,83888,83945,58
SHOCK_FREE,84002,84021,20
SHOCK_FREE,84044,84077,34
SHOCK_FREE,84080,84105,26
SHOCK_FREE,84110,84167,58
SHOCK_FREE,84170,84195,26
SHOCK_FREE,84210,84231,22
SHOCK_FREE,84284,84351,68
SHOCK_FREE,84374,84449,76
SHOCK_FREE,84452,84515,64
SHOCK_FREE,84530,84561,32
SHOCK_FREE,84588,84609,22
SHOCK_FREE,84614,84669,56
SHOCK_FREE,84672,84701,30
SHOCK_FREE,84704,84725,22
SHOCK_FREE,84782,84801,20
SHOCK_FREE,84824,84861,38
SHOCK_FREE,84864,84897,34
SHOCK_FREE,84944,85001,58
SHOCK_FREE,85014,85037,24
SHOCK_FREE,85040,85065,26
SHOCK_FREE,85080,85179,100
SHOCK_FREE,85182,85205,24
SHOCK_FREE,85208,85247,40
SHOCK_FREE,85250,85269,20
SHOCK_FREE,85280,85299,20
SHOCK_FREE,85302,85337,36
SHOCK_FREE,85340,85385,46
SHOCK_FREE,85388,85407,20
SHOCK_FREE,85418,85455,38
SHOCK_FREE,85512,85539,28
SHOCK_FREE,85574,85649,76
SHOCK_FREE,85652,85691,40
SHOCK_FREE,85694,85737,44
SHOCK_FREE,85802,85847,46
SHOCK_FREE,85850,85871,22
SHOCK_FREE,85880,85905,26
SHOCK_FREE,85920,85947,28
SHOCK_FREE,85994,86031,38
SHOCK_FREE,86042,86061,20
SHOCK_FREE,86064,86121,58
SHOCK_FREE,86124,86145,22
SHOCK_FREE,86168,86187,20
SHOCK_FREE,86190,86211,22
SHOCK_FREE,86238,86265,28
SHOCK_FREE,86268,86297,30
SHOCK_FREE,86300,86325,26
SHOCK_FREE,86364,86405,42
SHOCK_FREE,86420,86445,26
SHOCK_FREE,86448,86481,34
SHOCK_FREE,86498,86517,20
SHOCK_FREE,86520,86555,36
SHOCK_FREE,86564,86589,26
SHOCK_FREE,86610,86649,40
SHOCK_FREE,86664,86697,34
SHOCK_FREE,86702,86739,38
SHOCK_FREE,86804,86831,28
SHOCK_FREE,86834,86871,38
SHOCK_FREE,86910,86939,30
SHOCK_FREE,86954,87005,52
SHOCK_FREE,87020,87045,26
SHOCK_FREE,87068,87087,20
SHOCK_FREE,87098,87125,28
SHOCK_FREE,87138,87161,24
SHOCK_FREE,87174,87231,58
SHOCK_FREE,87234,87257,24
SHOCK_FREE,87302,87339,38
SHOCK_FREE,87362,87389,28
SHOCK_FREE,87414,87447,34
SHOCK_FREE,87464,87485,22
SHOCK_FREE,87488,87567,80
SHOCK_FREE,87570,87597,28
SHOCK_FREE,87612,87671,60
SHOCK_FREE,87674,87705,32
SHOCK_FREE,87714,87755,42
SHOCK_FREE,87758,87777,20
SHOCK_FREE,87780,87807,28
SHOCK_FREE,87860,87887,28
SHOCK_FREE,87890,87951,62
SHOCK_FREE,87954,87977,24
SHOCK_FREE,87980,88011,32
SHOCK_FREE,88014,88049,36
SHOCK_FREE,88064,88089,26
SHOCK_FREE,88092,88145,54
SHOCK_FREE,88202,88227,26
SHOCK_FREE,88244,88269,26
